priority,score,table_name,alias_table_name,owner,task_owner,table_rows,data_length,column_count,table_model,primary_key,partition_key,partition_count,tablet_count,task_count,latest_task_code,latest_task_name,latest_task_instance_time,latest_task_influence_num,downstream_count,sql_query_count,sql_last_time,resource_ref_count,collection_count,report_item_count,project_count,persist_object_count,persist_table_refs,unused_days,data_warehouse_layering,asset_class,suggested_rules,evidence
P2,25.0,ods_api_tb_wxtwjb_bidwold_report_info_du,ODS_关键词报告信息表(淘宝万相台无界API),包彦,陶林强,2093647.0,636971148.0,6,PRIMARY_KEYS,"`dt`, `__id`",`dt`,394,788,1,Us445UDB8Q,ODS_关键词报告信息表(淘宝万相台无界API)【连接器】,2026-07-09 09:20:31,5034.0,1.0,0,,1,0,0,0,0,0,0.0,ods,共享数据,"表级行数非零；表级行数 7/30 天波动；最新分区 `dt` 非空/及时；主键 `dt`, `__id` 重复检查；店铺标识关键字段空值；原始 API 记录落地完整性",有关联产出任务 1 个；任务下游数量 1；资源关系引用 1 次；存在 owner/任务负责人证据；百万级表行数约 2093647；有分区 394 个
P2,25.0,ods_api_tb_wxtwjb_crowd_report_info_du,ODS_人群报告信息表(淘宝万相台无界API),包彦,陶林强,1728711.0,542199208.0,6,PRIMARY_KEYS,"`dt`, `__id`",`dt`,395,790,1,DyKO6uFiW4,ODS_人群报告信息表(淘宝万相台无界API)【连接器】,2026-07-09 09:19:34,4481.0,1.0,0,,1,0,0,0,0,0,0.0,ods,共享数据,"表级行数非零；表级行数 7/30 天波动；最新分区 `dt` 非空/及时；主键 `dt`, `__id` 重复检查；店铺标识关键字段空值；原始 API 记录落地完整性",有关联产出任务 1 个；任务下游数量 1；资源关系引用 1 次；存在 owner/任务负责人证据；百万级表行数约 1728711；有分区 395 个
P2,25.0,ods_rpa_jst_spider_erp321_sales_outbound_inventory_info_du,ODS_聚水潭销售出库信息表(RPA),管理员,管理员,0.0,0.0,67,PRIMARY_KEYS,`__id`,,1,16,1,nxcv8LU63D,ODS_聚水潭销售出库信息表(RPA)【迁移】,2026-07-09 00:00:05,0.0,1.0,0,,1,0,0,0,0,0,0.0,ods,共享数据,表级行数非零；表级行数 7/30 天波动；最新日期字段 crawl_time 及时；主键 `__id` 重复检查；金额/费用字段非负与异常极值；推广费/投放指标非负与日期完整性；商品编码/名称关键字段空值；店铺标识关键字段空值,有关联产出任务 1 个；任务下游数量 1；资源关系引用 1 次；存在 owner/任务负责人证据；元数据行数为 0；有分区 1 个；字段数 67
P2,25.0,ods_rpa_jst_spider_erp321_sales_outbound_inventory_info_f,ODS_聚水潭销售出库信息表(RPA),管理员,管理员,0.0,0.0,67,PRIMARY_KEYS,`__id`,,1,16,1,7Kq8elz83n,ods_rpa_jst_spider_erp321_sales_outbound_inventory_info_f【EtlDevelop任务】,2026-07-09 00:00:05,0.0,1.0,0,,1,0,0,0,0,0,0.0,ods,共享数据,表级行数非零；表级行数 7/30 天波动；最新日期字段 crawl_time 及时；主键 `__id` 重复检查；金额/费用字段非负与异常极值；推广费/投放指标非负与日期完整性；商品编码/名称关键字段空值；店铺标识关键字段空值,有关联产出任务 1 个；任务下游数量 1；资源关系引用 1 次；存在 owner/任务负责人证据；元数据行数为 0；有分区 1 个；字段数 67
P2,25.0,tiamaozhugongshuju,天猫助攻单,包彦,陶林强,204823.0,11289930.0,11,PRIMARY_KEYS,`__id`,,1,16,1,588SfL3J38,天猫助攻单【迁移】,,0.0,5.0,0,,1,6,0,6,0,0,0.0,不规范命名,共享数据,表级行数非零；表级行数 7/30 天波动；主键 `__id` 重复检查；商品编码/名称关键字段空值；店铺标识关键字段空值,被 6 个分析项目使用；有关联产出任务 1 个；任务下游数量 5；资源关系引用 1 次；存在 owner/任务负责人证据；有分区 1 个
P2,25.0,tianmaoxiaoshoujihuabiao,天猫-销售计划表,包彦,李梦丽,15695.0,1025108.0,15,PRIMARY_KEYS,`__id`,,1,4,1,2LqykyNRIR,天猫-销售计划表【迁移】,2026-07-06 16:29:26,15695.0,5.0,0,,1,7,0,6,0,0,0.0,不规范命名,共享数据,表级行数非零；表级行数 7/30 天波动；主键 `__id` 重复检查；金额/费用字段非负与异常极值；推广费/投放指标非负与日期完整性,被 6 个分析项目使用；有关联产出任务 1 个；任务下游数量 5；资源关系引用 1 次；存在 owner/任务负责人证据；有分区 1 个
P2,24.52,ods_api_jingdong_asc_query_list_info_f,ODS_售后服务单列表信息表(京东API),管理员,管理员,12022.0,13508402.0,47,PRIMARY_KEYS,`__id`,,1,16,1,xMcFDA3tFu,ods_api_jingdong_asc_query_list_info_f【EtlDevelop任务】,2026-07-09 02:11:22,12022.0,1.0,7,2026-07-09 02:11:21,1,1,0,1,0,0,0.0,ods,共享数据,表级行数非零；表级行数 7/30 天波动；最新日期字段 applyTime 及时；主键 `__id` 重复检查；金额/费用字段非负与异常极值；退款/售后金额与数量范围；推广费/投放指标非负与日期完整性；商品编码/名称关键字段空值；店铺标识关键字段空值；原始 API 记录落地完整性,被 1 个分析项目使用；有关联产出任务 1 个；任务下游数量 1；SQL 审计命中 7 次；资源关系引用 1 次；存在 owner/任务负责人证据；有分区 1 个
P2,24.52,ods_api_jingdong_query_the_wallet_flow_info_f,ODS_查询钱包流水明细信息表(京东API),管理员,管理员,495.0,251117.0,19,PRIMARY_KEYS,`__id`,,1,16,1,amM1N2Lomx,ods_api_jingdong_query_the_wallet_flow_info_f【EtlDevelop任务】,2026-07-09 10:01:21,495.0,1.0,7,2026-07-09 10:01:20,1,1,0,1,0,0,0.0,ods,共享数据,表级行数非零；表级行数 7/30 天波动；最新日期字段 bill_date 及时；主键 `__id` 重复检查；金额/费用字段非负与异常极值；推广费/投放指标非负与日期完整性；店铺标识关键字段空值；原始 API 记录落地完整性,被 1 个分析项目使用；有关联产出任务 1 个；任务下游数量 1；SQL 审计命中 7 次；资源关系引用 1 次；存在 owner/任务负责人证据；有分区 1 个
P2,24.52,ods_api_jstbz_product_multi_supplier_info_f,ODS_商品多供应商信息表(聚水潭标准API),管理员,管理员,46617.0,7224875.0,18,PRIMARY_KEYS,`__id`,,1,16,1,ew4GyfR7N4,ods_api_jstbz_product_multi_supplier_info_f【EtlDevelop任务】,2026-07-09 03:15:19,46617.0,1.0,7,2026-07-09 03:15:18,1,1,0,1,0,0,0.0,ods,共享数据,表级行数非零；表级行数 7/30 天波动；最新日期字段 dt 及时；主键 `__id` 重复检查；金额/费用字段非负与异常极值；商品编码/名称关键字段空值；店铺标识关键字段空值；原始 API 记录落地完整性,被 1 个分析项目使用；有关联产出任务 1 个；任务下游数量 1；SQL 审计命中 7 次；资源关系引用 1 次；存在 owner/任务负责人证据；有分区 1 个
P2,24.52,ods_api_jstbz_purchase_return_info_f,ODS_采购退货信息表(聚水潭标准API),管理员,管理员,5529.0,10318917.0,31,PRIMARY_KEYS,`__id`,,1,16,1,J1uI61jlZH,ods_api_jstbz_purchase_return_info_f【EtlDevelop任务】,2026-07-09 02:11:33,5529.0,1.0,7,2026-07-09 02:11:32,1,1,0,1,0,0,0.0,ods,共享数据,表级行数非零；表级行数 7/30 天波动；最新日期字段 io_date 及时；主键 `__id` 重复检查；金额/费用字段非负与异常极值；退款/售后金额与数量范围；推广费/投放指标非负与日期完整性；店铺标识关键字段空值；原始 API 记录落地完整性,被 1 个分析项目使用；有关联产出任务 1 个；任务下游数量 1；SQL 审计命中 7 次；资源关系引用 1 次；存在 owner/任务负责人证据；有分区 1 个
P2,24.52,ods_api_jstbz_shop_info_f,ODS_店铺信息表(聚水潭标准API),管理员,管理员,129.0,98838.0,17,PRIMARY_KEYS,`__id`,,1,16,1,TZuog466tg,ods_api_jstbz_shop_info_f【EtlDevelop任务】,2026-07-09 02:01:16,129.0,2.0,7,2026-07-09 02:01:13,1,0,0,0,0,0,0.0,ods,共享数据,表级行数非零；表级行数 7/30 天波动；最新日期字段 dt 及时；主键 `__id` 重复检查；店铺标识关键字段空值；原始 API 记录落地完整性,有关联产出任务 1 个；任务下游数量 2；SQL 审计命中 7 次；资源关系引用 1 次；存在 owner/任务负责人证据；有分区 1 个
P2,24.52,ods_api_jstbz_virtual_warehouse_info_f,ODS_虚拟仓库信息表(聚水潭标准API),管理员,管理员,14.0,37535.0,11,PRIMARY_KEYS,`__id`,,1,16,1,TOuIiUvnSA,ods_api_jstbz_virtual_warehouse_info_f【EtlDevelop任务】,2026-07-09 02:11:23,14.0,0.0,7,2026-07-09 02:11:22,1,2,0,2,0,0,0.0,ods,共享数据,表级行数非零；表级行数 7/30 天波动；最新日期字段 dt 及时；主键 `__id` 重复检查；店铺标识关键字段空值；原始 API 记录落地完整性,被 2 个分析项目使用；有关联产出任务 1 个；SQL 审计命中 7 次；资源关系引用 1 次；存在 owner/任务负责人证据；有分区 1 个
P2,24,_persist_COLLECTION_g8gfxcgUJq,,,,13412612.0,15380826361.0,82,DUP_KEYS,,,8,32,0,,,,0.0,0.0,0,,0,0,0,0,0,0,183.0,正式态物化表,共享数据,表级行数非零；表级行数 7/30 天波动；最新日期字段 send_date 及时；候选业务键 so_id 重复检查；金额/费用字段非负与异常极值；推广费/投放指标非负与日期完整性；商品编码/名称关键字段空值；店铺标识关键字段空值；物化表与来源 collection 完整性；原始 API 记录落地完整性,大表行数约 13412612；存储统计超过 10GB；有分区 8 个；字段数 82；未识别到物理主键配置；长期未使用 183 天且无消费证据
P2,24,_persist_COLLECTION_jYAnr6YuIw,,,,13991577.0,16794727247.0,56,DUP_KEYS,,,8,32,0,,,,0.0,0.0,0,,0,0,0,0,0,0,183.0,正式态物化表,共享数据,表级行数非零；表级行数 7/30 天波动；最新日期字段 send_date 及时；候选业务键 so_id 重复检查；金额/费用字段非负与异常极值；商品编码/名称关键字段空值；店铺标识关键字段空值；物化表与来源 collection 完整性；原始 API 记录落地完整性,大表行数约 13991577；存储统计超过 10GB；有分区 8 个；字段数 56；未识别到物理主键配置；长期未使用 183 天且无消费证据
P2,24,bak_ods_api_jstqm_sale_order_info_f,,,,20324536.0,26238081517.0,81,DUP_KEYS,,,1,1,0,,,,0.0,0.0,0,,0,0,0,0,0,0,187.0,bak,共享数据,表级行数非零；表级行数 7/30 天波动；最新日期字段 send_date 及时；候选业务键 so_id 重复检查；金额/费用字段非负与异常极值；推广费/投放指标非负与日期完整性；商品编码/名称关键字段空值；店铺标识关键字段空值；原始 API 记录落地完整性,大表行数约 20324536；存储统计超过 10GB；有分区 1 个；字段数 81；未识别到物理主键配置；长期未使用 187 天且无消费证据
P2,24,bak_ods_api_jstqm_sale_outstock_info_f,,,,24113742.0,13049274945.0,64,DUP_KEYS,,,1,1,0,,,,0.0,0.0,0,,0,0,0,0,0,0,188.0,bak,共享数据,表级行数非零；表级行数 7/30 天波动；最新日期字段 modified 及时；候选业务键 so_id 重复检查；金额/费用字段非负与异常极值；推广费/投放指标非负与日期完整性；店铺标识关键字段空值；原始 API 记录落地完整性,大表行数约 24113742；存储统计超过 10GB；有分区 1 个；字段数 64；未识别到物理主键配置；长期未使用 188 天且无消费证据
P2,24.0,ods_api_jlqc_uni_promition_root_report_info_du,ODS_全域推广直播间维度信息表(巨量千川API),包彦,包彦,1956.0,633242.0,20,PRIMARY_KEYS,"`dt`, `__id`",`dt`,70,70,1,TJgtI2jvcD,ODS_全域推广直播间维度信息表(巨量千川API)【连接器】,2026-07-09 05:16:32,22.0,3.0,0,,1,7,0,7,0,0,0.0,ods,共享数据,"表级行数非零；表级行数 7/30 天波动；最新分区 `dt` 非空/及时；主键 `dt`, `__id` 重复检查；金额/费用字段非负与异常极值；推广费/投放指标非负与日期完整性；店铺标识关键字段空值；原始 API 记录落地完整性",被 7 个分析项目使用；有关联产出任务 1 个；任务下游数量 3；资源关系引用 1 次；存在 owner/任务负责人证据；有分区 70 个
P2,24,ods_api_jstbz_archive_sale_order_info_f,ODS_销售订单归档信息表(聚水潭标准API),管理员,管理员,0.0,0.0,82,PRIMARY_KEYS,`__id`,,1,16,1,FBMPs7SXh9,ods_api_jstbz_archive_sale_order_info_f【EtlDevelop任务】,,0.0,0.0,0,,1,0,0,0,0,0,0.0,ods,共享数据,表级行数非零；表级行数 7/30 天波动；最新日期字段 send_date 及时；主键 `__id` 重复检查；金额/费用字段非负与异常极值；推广费/投放指标非负与日期完整性；商品编码/名称关键字段空值；店铺标识关键字段空值；原始 API 记录落地完整性,有关联产出任务 1 个；资源关系引用 1 次；存在 owner/任务负责人证据；元数据行数为 0；有分区 1 个；字段数 82
P2,24,ods_api_jstbz_archive_sale_outstock_info_f,ODS_销售出库归档信息表(聚水潭标准API),管理员,管理员,0.0,0.0,62,PRIMARY_KEYS,`__id`,,1,16,1,9SuE6yYN1D,ods_api_jstbz_archive_sale_outstock_info_f【EtlDevelop任务】,,0.0,0.0,0,,1,0,0,0,0,0,0.0,ods,共享数据,表级行数非零；表级行数 7/30 天波动；最新日期字段 modified 及时；主键 `__id` 重复检查；金额/费用字段非负与异常极值；推广费/投放指标非负与日期完整性；店铺标识关键字段空值；原始 API 记录落地完整性,有关联产出任务 1 个；资源关系引用 1 次；存在 owner/任务负责人证据；元数据行数为 0；有分区 1 个；字段数 62
P2,24.0,ods_api_jstbz_product_history_cost_price_info_du,ODS_商品历史成本价信息表(聚水潭标准API),管理员,管理员,45733.0,2268490124.0,8,PRIMARY_KEYS,"`dt`, `__id`",`dt`,211,422,1,CwKoF1SXBd,ODS_商品历史成本价信息表(聚水潭标准API)【连接器】,2026-07-09 02:07:08,244.0,1.0,0,,1,3,0,3,0,0,0.0,ods,共享数据,"表级行数非零；表级行数 7/30 天波动；最新分区 `dt` 非空/及时；主键 `dt`, `__id` 重复检查；金额/费用字段非负与异常极值；商品编码/名称关键字段空值；店铺标识关键字段空值；原始 API 记录落地完整性",被 3 个分析项目使用；有关联产出任务 1 个；任务下游数量 1；资源关系引用 1 次；存在 owner/任务负责人证据；存储统计超过 1GB；有分区 211 个
P2,24,ods_api_tb_item_sku_info_du_testaaa,ODS_商品SKU信息表(淘宝API),管理员,管理员,3212708.0,632095177.0,19,PRIMARY_KEYS,"`dt`, `__id`",`dt`,245,490,1,d0u2G4YA3k,ODS_商品SKU信息表(淘宝API)【连接器】,2026-07-09 01:04:16,14401.0,0.0,0,,1,0,0,0,0,0,0.0,ods,我的数据,"表级行数非零；表级行数 7/30 天波动；最新分区 `dt` 非空/及时；主键 `dt`, `__id` 重复检查；金额/费用字段非负与异常极值；商品编码/名称关键字段空值；店铺标识关键字段空值；原始 API 记录落地完整性",有关联产出任务 1 个；资源关系引用 1 次；存在 owner/任务负责人证据；百万级表行数约 3212708；有分区 245 个
P2,24.0,ods_api_xhsjg_report_offline_note_info_du,ODS_笔记层级离线报表数据信息表(小红书聚光API),包彦,陶林强,57039.0,56324579.0,163,PRIMARY_KEYS,"`dt`, `__id`",`dt`,406,812,1,ti65L25tWv,ODS_笔记层级离线报表数据信息表(小红书聚光API)【连接器】,2026-07-09 10:00:49,4.0,1.0,0,,1,1,0,1,0,0,0.0,ods,共享数据,"表级行数非零；表级行数 7/30 天波动；最新分区 `dt` 非空/及时；主键 `dt`, `__id` 重复检查；金额/费用字段非负与异常极值；退款/售后金额与数量范围；推广费/投放指标非负与日期完整性；店铺标识关键字段空值；原始 API 记录落地完整性",被 1 个分析项目使用；有关联产出任务 1 个；任务下游数量 1；资源关系引用 1 次；存在 owner/任务负责人证据；有分区 406 个；宽表字段数 163
P2,24.0,std_data_government_meta_fast_engine_audit_mv,数据治理元数据_SQL监控表,管理员,管理员,777396.0,1469501003.0,48,PRIMARY_KEYS,"`calculated_date`, `__id`",`calculated_date`,9,20,1,Ab8EKK2QHr,魔方数据治理（勿动）_数据治理元数据_SQL监控【EtlDevelop任务】,2026-07-09 14:01:59,897620.0,4.0,0,,1,2,0,0,0,0,-1.0,std,共享数据,"表级行数非零；表级行数 7/30 天波动；最新分区 `calculated_date` 非空/及时；主键 `calculated_date`, `__id` 重复检查；金额/费用字段非负与异常极值",有关联产出任务 1 个；任务下游数量 4；资源关系引用 1 次；存在 owner/任务负责人证据；存储统计超过 1GB；有分区 9 个
P2,24.0,tianmao_huopinziliaobiao,天猫_货品资料表,包彦,陶林强,11758.0,812516.0,7,PRIMARY_KEYS,`__id`,,1,16,1,dp4cLNSZBY,天猫_货品资料表【迁移】,,0.0,5.0,0,,1,5,0,5,0,0,6.0,不规范命名,共享数据,表级行数非零；表级行数 7/30 天波动；主键 `__id` 重复检查；店铺标识关键字段空值,被 5 个分析项目使用；有关联产出任务 1 个；任务下游数量 5；资源关系引用 1 次；存在 owner/任务负责人证据；有分区 1 个
P2,24,ud_6816162936700995_dbcl,单表处理,蒋秀坤,蒋秀坤,2399668.0,223452080.0,17,PRIMARY_KEYS,"`business_date`, `__id`",`business_date`,75,75,1,8EaG8aQup0,未命名分析-2026-06-03 14:47:36-拼多多对账中心贷款明细（forAPI）【刷新】,,0.0,0.0,0,,1,0,0,0,0,0,35.0,不规范命名,共享数据,"表级行数非零；表级行数 7/30 天波动；最新分区 `business_date` 非空/及时；主键 `business_date`, `__id` 重复检查；金额/费用字段非负与异常极值；店铺标识关键字段空值",有关联产出任务 1 个；资源关系引用 1 次；存在 owner/任务负责人证据；百万级表行数约 2399668；有分区 75 个
